"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Mato Grosso do Sul","FU16 - Demais Subfunções",2022,209208.66,197767.62,NA,100
"Mato Grosso do Sul","FU18 - Demais Subfunções",2020,1820919.54,2120062.26,NA,100
"Mato Grosso do Sul","FU18 - Demais Subfunções",2021,3350183.49,3543994.72,67.16,167.16
"Mato Grosso do Sul","FU18 - Demais Subfunções",2022,5043246.54,5043246.54,42.3,237.88
"Mato Grosso do Sul","FU19 - Demais Subfunções",2022,76430.96,76430.96,NA,100
"Mato Grosso do Sul","FU20 - Demais Subfunções",2018,171467.34,217639.65,NA,100
"Mato Grosso do Sul","FU20 - Demais Subfunções",2020,420161.15,489185.7,124.77,224.77
"Mato Grosso do Sul","FU20 - Demais Subfunções",2021,12228359.14,12935781.08,2544.35,5943.67
"Mato Grosso do Sul","FU20 - Demais Subfunções",2022,148420314.16,148420314.16,1047.36,68195.44
"Mato Grosso do Sul","FU23 - Demais Subfunções",2018,11087437.78,14073036.37,NA,100
"Mato Grosso do Sul","FU23 - Demais Subfunções",2019,10456261.31,12723984.17,-9.59,90.41
"Mato Grosso do Sul","FU23 - Demais Subfunções",2020,8536194.01,9938529.59,-21.89,70.62
"Mato Grosso do Sul","FU23 - Demais Subfunções",2021,7847007.42,8300964.09,-16.48,58.98
"Mato Grosso do Sul","FU23 - Demais Subfunções",2022,9297099.95,9297099.95,12,66.06
"Minas Gerais","01 - Legislativa",2018,1255902507.17,1594088915.37,NA,100
"Minas Gerais","01 - Legislativa",2019,1303369447.49,1586040337.63,-0.5,99.5
"Minas Gerais","01 - Legislativa",2020,1329083524.3,1547426865.46,-2.43,97.07
"Minas Gerais","01 - Legislativa",2021,1431688015.46,1514512497.31,-2.13,95.01
"Minas Gerais","01 - Legislativa",2022,1522373764.37,1522373764.37,0.52,95.5
"Minas Gerais","01.031 - Ação Legislativa",2018,441926969.52,560928001.57,NA,100
"Minas Gerais","01.031 - Ação Legislativa",2019,470161402.86,572128609.87,2,102
"Minas Gerais","01.031 - Ação Legislativa",2020,863457925.59,1005307767.97,75.71,179.22
"Minas Gerais","01.031 - Ação Legislativa",2021,946033728.06,1000762658.17,-0.45,178.41
"Minas Gerais","01.031 - Ação Legislativa",2022,1008112100.15,1008112100.15,0.73,179.72
"Minas Gerais","01.032 - Controle Externo",2018,387961374.04,492430680.26,NA,100
"Minas Gerais","01.032 - Controle Externo",2019,419940169.27,511015544.47,3.77,103.77
"Minas Gerais","01.032 - Controle Externo",2020,423729992.58,493340833.92,-3.46,100.18
"Minas Gerais","01.032 - Controle Externo",2021,435010932.4,460176719,-6.72,93.45
"Minas Gerais","01.032 - Controle Externo",2022,452959864.89,452959864.89,-1.57,91.98
"Minas Gerais","01.122 - Administração Geral",2018,425174260.71,539664163.6,NA,100
"Minas Gerais","01.122 - Administração Geral",2019,411898615.1,501229961.94,-7.12,92.88
"Minas Gerais","01.122 - Administração Geral",2020,41621118.08,48458682.33,-90.33,8.98
"Minas Gerais","01.122 - Administração Geral",2021,49629486.03,52500597.91,8.34,9.73
"Minas Gerais","01.122 - Administração Geral",2022,58986866.57,58986866.57,12.35,10.93
"Minas Gerais","02 - Judiciária",2018,3951447243.36,5015483458.6,NA,100
"Minas Gerais","02 - Judiciária",2019,4281500613.59,5210059735.43,3.88,103.88
"Minas Gerais","02 - Judiciária",2020,4780349703.28,5565670946.88,6.83,110.97
"Minas Gerais","02 - Judiciária",2021,4717129136.08,4990019439.19,-10.34,99.49
"Minas Gerais","02 - Judiciária",2022,5474869129.86,5474869129.86,9.72,109.16
"Minas Gerais","02.061 - Ação Judiciária",2018,912294237.84,1157954637.24,NA,100
"Minas Gerais","02.061 - Ação Judiciária",2019,931049187.67,1132972366.98,-2.16,97.84
"Minas Gerais","02.061 - Ação Judiciária",2020,840977228.78,979133916.92,-13.58,84.56
"Minas Gerais","02.061 - Ação Judiciária",2021,993058956.43,1050508339.69,7.29,90.72
"Minas Gerais","02.061 - Ação Judiciária",2022,1153346332.64,1153346332.64,9.79,99.6
"Minas Gerais","02.122 - Administração Geral",2018,3034749018.68,3851938939.53,NA,100
"Minas Gerais","02.122 - Administração Geral",2019,3346176100.63,4071884823.33,5.71,105.71
"Minas Gerais","02.122 - Administração Geral",2020,3938104988.85,4585061320.34,12.6,119.03
"Minas Gerais","02.122 - Administração Geral",2021,3722764149.28,3938129514.06,-14.11,102.24
"Minas Gerais","02.122 - Administração Geral",2022,4319384113.31,4319384113.31,9.68,112.14
"Minas Gerais","03 - Essencial à Justiça",2018,1834211715.17,2328123836.77,NA,100
"Minas Gerais","03 - Essencial à Justiça",2019,1911682749.97,2326282820.31,-0.08,99.92
"Minas Gerais","03 - Essencial à Justiça",2020,2044572429.83,2380457095.78,2.33,102.25
"Minas Gerais","03 - Essencial à Justiça",2021,2216343527.8,2344561060.04,-1.51,100.71
"Minas Gerais","03 - Essencial à Justiça",2022,2535380740.46,2535380740.46,8.14,108.9
"Minas Gerais","03.092 - Representação Judicial e Extrajudicial",2018,26103299.57,33132333.33,NA,100
"Minas Gerais","03.092 - Representação Judicial e Extrajudicial",2019,34511055.86,41995711.03,26.75,126.75
"Minas Gerais","03.092 - Representação Judicial e Extrajudicial",2020,569659456.55,663243754.9,1479.31,2001.8
"Minas Gerais","03.092 - Representação Judicial e Extrajudicial",2021,596383365.87,630884697.67,-4.88,1904.14
"Minas Gerais","03.092 - Representação Judicial e Extrajudicial",2022,754152271.18,754152271.18,19.54,2276.18
"Minas Gerais","03.122 - Administração Geral",2018,1091359158.63,1385237729.47,NA,100
"Minas Gerais","03.122 - Administração Geral",2019,1177610936.76,1433007695.05,3.45,103.45
"Minas Gerais","03.122 - Administração Geral",2020,835442634.08,972690092.75,-32.12,70.22
"Minas Gerais","03.122 - Administração Geral",2021,864449430.86,914458633.58,-5.99,66.01
"Minas Gerais","03.122 - Administração Geral",2022,971071200.59,971071200.59,6.19,70.1
"Minas Gerais","04 - Administração",2018,2416476590.1,3067179597.58,NA,100
"Minas Gerais","04 - Administração",2019,1982571400.23,2412545590.25,-21.34,78.66
"Minas Gerais","04 - Administração",2020,2912558883.75,3391037343.82,40.56,110.56
"Minas Gerais","04 - Administração",2021,3679862925.25,3892746414.36,14.8,126.92
"Minas Gerais","04 - Administração",2022,4595028786.02,4595028786.02,18.04,149.81
"Minas Gerais","04.121 - Planejamento e Orçamento",2018,4169516.76,5292274.21,NA,100
"Minas Gerais","04.121 - Planejamento e Orçamento",2019,458975.72,558517.01,-89.45,10.55
"Minas Gerais","04.121 - Planejamento e Orçamento",2020,21269072.19,24763179.37,4333.74,467.91
"Minas Gerais","04.121 - Planejamento e Orçamento",2021,21081936.9,22301546.54,-9.94,421.4
"Minas Gerais","04.121 - Planejamento e Orçamento",2022,26024582.68,26024582.68,16.69,491.75
"Minas Gerais","04.122 - Administração Geral",2018,1529604724.14,1941493007.41,NA,100
"Minas Gerais","04.122 - Administração Geral",2019,1400077612.25,1703722281.6,-12.25,87.75
"Minas Gerais","04.122 - Administração Geral",2020,1087847879.45,1266560756.66,-25.66,65.24
"Minas Gerais","04.122 - Administração Geral",2021,1806287135.34,1910782524.3,50.86,98.42
"Minas Gerais","04.122 - Administração Geral",2022,2547691067.29,2547691067.29,33.33,131.22
"Minas Gerais","04.123 - Administração Financeira",2018,282887372.42,359062604.06,NA,100
"Minas Gerais","04.123 - Administração Financeira",2019,302062750.9,367573222.12,2.37,102.37
"Minas Gerais","04.123 - Administração Financeira",2020,261648250.7,304632120.58,-17.12,84.84
"Minas Gerais","04.123 - Administração Financeira",2021,474558807.44,502012475.35,64.79,139.81
"Minas Gerais","04.123 - Administração Financeira",2022,498057441.35,498057441.35,-0.79,138.71
"Minas Gerais","04.124 - Controle Interno",2018,1105224.86,1402837.15,NA,100
"Minas Gerais","04.124 - Controle Interno",2019,810452.27,986220.75,-29.7,70.3
"Minas Gerais","04.124 - Controle Interno",2020,29721664.94,34604373.6,3408.79,2466.74
"Minas Gerais","04.124 - Controle Interno",2021,29630193.09,31344327.29,-9.42,2234.35
"Minas Gerais","04.124 - Controle Interno",2022,35974991.35,35974991.35,14.77,2564.45
"Minas Gerais","04.126 - Tecnologia da Informação",2018,40936660.25,51959985.72,NA,100
"Minas Gerais","04.126 - Tecnologia da Informação",2019,29730604.44,36178489.53,-30.37,69.63
"Minas Gerais","04.126 - Tecnologia da Informação",2020,61534158.16,71643059.1,98.03,137.88
"Minas Gerais","04.126 - Tecnologia da Informação",2021,80362727.18,85011785.61,18.66,163.61
"Minas Gerais","04.126 - Tecnologia da Informação",2022,111848326.4,111848326.4,31.57,215.26
"Minas Gerais","04.127 - Ordenamento Territorial",2018,4339474.27,5507997.47,NA,100
"Minas Gerais","04.127 - Ordenamento Territorial",2019,26502.18,32249.89,-99.41,0.59
"Minas Gerais","04.128 - Formação de Recursos Humanos",2018,872929.35,1107989.67,NA,100
"Minas Gerais","04.128 - Formação de Recursos Humanos",2019,708631.62,862317.54,-22.17,77.83
"Minas Gerais","04.128 - Formação de Recursos Humanos",2020,7526362.23,8762801.51,916.19,790.87
"Minas Gerais","04.128 - Formação de Recursos Humanos",2021,8082254.2,8549820.11,-2.43,771.65
"Minas Gerais","04.128 - Formação de Recursos Humanos",2022,8735306.69,8735306.69,2.17,788.39
"Minas Gerais","04.129 - Administração de Receitas",2018,35377977.14,44904473.78,NA,100
"Minas Gerais","04.129 - Administração de Receitas",2019,36810040.14,44793292.19,-0.25,99.75
"Minas Gerais","04.129 - Administração de Receitas",2020,749925430.32,873124026.26,1849.23,1944.4
"Minas Gerais","04.129 - Administração de Receitas",2021,756780183.25,800560619.96,-8.31,1782.81
"Minas Gerais","04.129 - Administração de Receitas",2022,881510885.34,881510885.34,10.11,1963.08
"Minas Gerais","04.130 - Administração de Concessões",2018,275192251.43,349295359.39,NA,100
"Minas Gerais","04.130 - Administração de Concessões",2020,462834793.88,538869816.1,54.27,154.27
"Minas Gerais","04.130 - Administração de Concessões",2021,256898531.3,271760350.01,-49.57,77.8
"Minas Gerais","04.130 - Administração de Concessões",2022,252632061.97,252632061.97,-7.04,72.33
"Minas Gerais","04.131 - Comunicação Social",2018,38748352.77,49182416.06,NA,100
"Minas Gerais","04.131 - Comunicação Social",2019,19402895.58,23610937.88,-51.99,48.01
"Minas Gerais","04.131 - Comunicação Social",2020,38357378.94,44658772.44,89.14,90.8
"Minas Gerais","04.131 - Comunicação Social",2021,50788701.73,53726875.31,20.31,109.24
"Minas Gerais","04.131 - Comunicação Social",2022,32733391.55,32733391.55,-39.07,66.56
"Minas Gerais","06 - Segurança Pública",2018,14276773882.62,18121189235.35,NA,100
"Minas Gerais","06 - Segurança Pública",2019,14395520898.66,17517578665.44,-3.33,96.67
"Minas Gerais","06 - Segurança Pública",2020,14993280866.47,17456393966.25,-0.35,96.33
"Minas Gerais","06 - Segurança Pública",2021,15913135742.78,16833725430.06,-3.57,92.9
"Minas Gerais","06 - Segurança Pública",2022,18698237836.66,18698237836.66,11.08,103.18
"Minas Gerais","06.122 - Administração Geral",2018,6249373896.54,7932190277.21,NA,100
"Minas Gerais","06.122 - Administração Geral",2019,6121193328.2,7448739535.58,-6.09,93.91
"Minas Gerais","06.122 - Administração Geral",2020,416778376.48,485247198.48,-93.49,6.12
"Minas Gerais","06.122 - Administração Geral",2021,427138751.92,451849125.56,-6.88,5.7
"Minas Gerais","06.122 - Administração Geral",2022,538672722.03,538672722.03,19.22,6.79
"Minas Gerais","06.181 - Policiamento",2018,292189127.39,370869113.25,NA,100
"Minas Gerais","06.181 - Policiamento",2019,282594393.67,343882625.46,-7.28,92.72
"Minas Gerais","06.181 - Policiamento",2020,5424583911.45,6315740677.75,1736.6,1702.96
"Minas Gerais","06.181 - Policiamento",2021,5657855996.25,5985168222.23,-5.23,1613.82
"Minas Gerais","06.181 - Policiamento",2022,6396516947.92,6396516947.92,6.87,1724.74
"Minas Gerais","06.182 - Defesa Civil",2018,26003885.1,33006148.77,NA,100
"Minas Gerais","06.182 - Defesa Civil",2019,31507519.93,38340777.16,16.16,116.16
"Minas Gerais","06.182 - Defesa Civil",2020,654396490.91,761901484.88,1887.18,2308.36
"Minas Gerais","06.182 - Defesa Civil",2021,708827192.31,749833503.94,-1.58,2271.8
"Minas Gerais","06.182 - Defesa Civil",2022,949700017.2,949700017.2,26.65,2877.34
"Minas Gerais","06.183 - Informação e Inteligência",2018,35361728.62,44883849.9,NA,100
"Minas Gerais","06.183 - Informação e Inteligência",2019,8445602.02,10277259.07,-77.1,22.9
"Minas Gerais","06.183 - Informação e Inteligência",2020,17720127.99,20631210.61,100.75,45.97
"Minas Gerais","06.183 - Informação e Inteligência",2021,21575402.96,22823560.07,10.63,50.85
"Minas Gerais","06.183 - Informação e Inteligência",2022,36715820.41,36715820.41,60.87,81.8
"Minas Gerais","07 - Relações Exteriores",2018,6818.77,6818.77,NA,100
"Minas Gerais","07 - Relações Exteriores",2020,426641.19,391348.82,5639.29,5739.29
"Minas Gerais","07 - Relações Exteriores",2021,543183.86,452704.4,15.68,6639.09
"Minas Gerais","07 - Relações Exteriores",2022,170584.25,134394.75,-70.31,1970.95
"Minas Gerais","07.212 - Cooperação Internacional",2018,6818.77,6818.77,NA,100
"Minas Gerais","07.212 - Cooperação Internacional",2020,426641.19,391348.82,5639.29,5739.29
"Minas Gerais","07.212 - Cooperação Internacional",2021,543183.86,452704.4,15.68,6639.09
"Minas Gerais","07.212 - Cooperação Internacional",2022,170584.25,134394.75,-70.31,1970.95
"Minas Gerais","08 - Assistência Social",2018,101742068.15,129138927.69,NA,100
"Minas Gerais","08 - Assistência Social",2019,104286375.95,126903695.07,-1.73,98.27
"Minas Gerais","08 - Assistência Social",2020,518745751.74,603965889.21,375.92,467.69
"Minas Gerais","08 - Assistência Social",2021,811329729.32,858265907.95,42.11,664.61
"Minas Gerais","08 - Assistência Social",2022,201382459.27,201382459.27,-76.54,155.94
"Minas Gerais","08.122 - Administração Geral",2018,34846730.3,44230174.07,NA,100
"Minas Gerais","08.122 - Administração Geral",2019,36699497.15,44658774.96,0.97,100.97
"Minas Gerais","08.242 - Assistência ao Portador de Deficiência",2018,7197491.91,9135615.23,NA,100
"Minas Gerais","08.242 - Assistência ao Portador de Deficiência",2019,6745238.76,8208126.09,-10.15,89.85
"Minas Gerais","08.243 - Assistência à Criança e ao Adolescente",2018,912000,951272.1,NA,100
"Minas Gerais","08.244 - Assistência Comunitária",2018,56869023.42,72182577.35,NA,100
"Minas Gerais","08.244 - Assistência Comunitária",2019,60689452.99,73851601.09,2.31,102.31
"Minas Gerais","08.244 - Assistência Comunitária",2020,516849581.71,601758214.23,714.82,833.66
"Minas Gerais","08.244 - Assistência Comunitária",2021,805674008,852282997.9,41.63,1180.73
"Minas Gerais","08.244 - Assistência Comunitária",2022,198821271.88,198821271.88,-76.67,275.44
"Minas Gerais","09 - Previdência Social",2018,16529223049.32,20980172499.24,NA,100
"Minas Gerais","09 - Previdência Social",2019,17771636655.71,21625896368.85,3.08,103.08
"Minas Gerais","09 - Previdência Social",2020,18455618874.62,21487528769.43,-0.64,102.42
"Minas Gerais","09 - Previdência Social",2021,19082852404.7,20186813145.79,-6.05,96.22
"Minas Gerais","09 - Previdência Social",2022,20674191750.64,20674191750.64,2.41,98.54
"Minas Gerais","09.122 - Administração Geral",2018,5307241.93,6736363.28,NA,100
"Minas Gerais","09.122 - Administração Geral",2019,6032088.84,7340310.33,8.97,108.97
"Minas Gerais","09.122 - Administração Geral",2020,9362402.26,10900468.27,48.5,161.82
"Minas Gerais","09.122 - Administração Geral",2021,17870756.71,18904596.59,73.43,280.64
"Minas Gerais","09.122 - Administração Geral",2022,22898551.57,22898551.57,21.13,339.92
"Minas Gerais","09.272 - Previdência do Regime Estatutário",2018,16470552488.48,20905703270.81,NA,100
"Minas Gerais","09.272 - Previdência do Regime Estatutário",2019,17705556312.28,21545484717.03,3.06,103.06
"Minas Gerais","09.272 - Previdência do Regime Estatutário",2020,18400405601.53,21423244997.53,-0.57,102.48
"Minas Gerais","09.272 - Previdência do Regime Estatutário",2021,19017357010.33,20117528782,-6.09,96.23
"Minas Gerais","09.272 - Previdência do Regime Estatutário",2022,20605465796.18,20605465796.18,2.43,98.56
"Minas Gerais","09.274 - Previdência Especial",2018,48382749.41,61411139.87,NA,100
"Minas Gerais","09.274 - Previdência Especial",2019,53582917.23,65203820.99,6.18,106.18
"Minas Gerais","09.274 - Previdência Especial",2021,47624637.66,50379767.2,-22.73,82.04
"Minas Gerais","09.274 - Previdência Especial",2022,45827402.89,45827402.89,-9.04,74.62
"Minas Gerais","10 - Saúde",2018,5944006794.83,7544594656.39,NA,100
"Minas Gerais","10 - Saúde",2019,7725198838.12,9400616990.91,24.6,124.6
"Minas Gerais","10 - Saúde",2020,8456617593.33,9845880274.36,4.74,130.5
"Minas Gerais","10 - Saúde",2021,10540818669.28,11150614822.55,13.25,147.8
"Minas Gerais","10 - Saúde",2022,11032761167.69,11032761167.69,-1.06,146.23
"Minas Gerais","10.122 - Administração Geral",2018,2084996178.55,2646438937.62,NA,100
"Minas Gerais","10.122 - Administração Geral",2019,2108531395.41,2565823414.63,-3.05,96.95
"Minas Gerais","10.122 - Administração Geral",2020,464253717.59,540521842.2,-78.93,20.42
"Minas Gerais","10.122 - Administração Geral",2021,537014500.74,568081288.54,5.1,21.47
"Minas Gerais","10.122 - Administração Geral",2022,724429692.18,724429692.18,27.52,27.37
"Minas Gerais","10.301 - Atenção Básica",2018,249189338.42,316290444.47,NA,100
"Minas Gerais","10.301 - Atenção Básica",2019,1392035105.47,1693935539.87,435.56,535.56
"Minas Gerais","10.301 - Atenção Básica",2020,792927305.65,923190298.19,-45.5,291.88
"Minas Gerais","10.301 - Atenção Básica",2021,1291580559.05,1366299694.37,48,431.98
"Minas Gerais","10.301 - Atenção Básica",2022,1425724328.25,1425724328.25,4.35,450.76
"Minas Gerais","10.302 - Assistência Hospitalar e Ambulatorial",2018,3013752545,3825288585.89,NA,100
"Minas Gerais","10.302 - Assistência Hospitalar e Ambulatorial",2019,3570499528.44,4344858849.13,13.58,113.58
"Minas Gerais","10.302 - Assistência Hospitalar e Ambulatorial",2020,5057149861.82,5887944147.82,35.52,153.92
"Minas Gerais","10.302 - Assistência Hospitalar e Ambulatorial",2021,6813920646.35,7208112286.41,22.42,188.43
"Minas Gerais","10.302 - Assistência Hospitalar e Ambulatorial",2022,7353393282.57,7353393282.57,2.02,192.23
"Minas Gerais","10.303 - Suporte Profilático e Terapêutico",2018,192551381.29,244401154.39,NA,100
"Minas Gerais","10.303 - Suporte Profilático e Terapêutico",2019,398078644.16,484412756.8,98.2,198.2
"Minas Gerais","10.303 - Suporte Profilático e Terapêutico",2020,770953735.69,897606885.37,85.3,367.27
"Minas Gerais","10.303 - Suporte Profilático e Terapêutico",2021,562374745.98,594908647.53,-33.72,243.41
"Minas Gerais","10.303 - Suporte Profilático e Terapêutico",2022,486120727.17,486120727.17,-18.29,198.9
"Minas Gerais","10.304 - Vigilância Sanitária",2018,7159348.07,9087200.11,NA,100
"Minas Gerais","10.304 - Vigilância Sanitária",2019,15155478.05,18442353.06,102.95,202.95
"Minas Gerais","10.304 - Vigilância Sanitária",2020,34535207.12,40208689.92,118.02,442.48
"Minas Gerais","10.304 - Vigilância Sanitária",2021,166703569.52,176347525.9,338.58,1940.61
"Minas Gerais","10.304 - Vigilância Sanitária",2022,112691076.78,112691076.78,-36.1,1240.11
"Minas Gerais","10.305 - Vigilância Epidemiológica",2018,185866446.02,235916115.82,NA,100
"Minas Gerais","10.305 - Vigilância Epidemiológica",2019,64447681.7,78424903.27,-66.76,33.24
"Minas Gerais","10.305 - Vigilância Epidemiológica",2020,984973301.8,1146785827.3,1362.27,486.1
"Minas Gerais","10.305 - Vigilância Epidemiológica",2021,447070781.09,472934241.14,-58.76,200.47
"Minas Gerais","10.305 - Vigilância Epidemiológica",2022,226422236.13,226422236.13,-52.12,95.98
"Minas Gerais","11 - Trabalho",2018,12305941.02,15619655.24,NA,100
"Minas Gerais","11 - Trabalho",2019,8183130.15,9957863.08,-36.25,63.75
"Minas Gerais","11 - Trabalho",2020,8153652.04,9493143.2,-4.67,60.78
"Minas Gerais","11 - Trabalho",2021,8913098.08,9428729.08,-0.68,60.36
"Minas Gerais","11 - Trabalho",2022,12392065.07,12392065.07,31.43,79.34
"Minas Gerais","11.122 - Administração Geral",2018,8429966.75,8792973.9,NA,100
"Minas Gerais","11.122 - Administração Geral",2019,5254283.74,5254283.74,-40.24,59.76
"Minas Gerais","11.334 - Fomento ao Trabalho",2018,3875393.71,4918950.41,NA,100
"Minas Gerais","11.334 - Fomento ao Trabalho",2019,2921819.83,3555495.43,-27.72,72.28
"Minas Gerais","11.334 - Fomento ao Trabalho",2020,7061789.63,8221908.4,131.25,167.15
"Minas Gerais","11.334 - Fomento ao Trabalho",2021,7354345.21,7779800.91,-5.38,158.16
"Minas Gerais","11.334 - Fomento ao Trabalho",2022,10600892.44,10600892.44,36.26,215.51
"Minas Gerais","12 - Educação",2018,9199226767.07,11676372437.89,NA,100
"Minas Gerais","12 - Educação",2019,9305700224.23,11323892817.95,-3.02,96.98
"Minas Gerais","12 - Educação",2020,8624846434.14,10041745938.97,-11.32,86
"Minas Gerais","12 - Educação",2021,12350041595.56,13064502976.03,30.1,111.89
"Minas Gerais","12 - Educação",2022,15473634035.63,15473634035.63,18.44,132.52
"Minas Gerais","12.122 - Administração Geral",2018,832231318.85,1056332567.88,NA,100
"Minas Gerais","12.122 - Administração Geral",2019,832833137.5,1013455511.89,-4.06,95.94
"Minas Gerais","12.122 - Administração Geral",2021,25073898.3,26524446.61,-97.38,2.51
"Minas Gerais","12.122 - Administração Geral",2022,31901465.92,31901465.92,20.27,3.02
"Minas Gerais","12.361 - Ensino Fundamental",2018,4931244713.39,5143591587.36,NA,100
"Minas Gerais","12.361 - Ensino Fundamental",2019,4696693130.37,4696693130.37,-8.69,91.31
"Minas Gerais","12.361 - Ensino Fundamental",2020,4429896432.19,4238427305.98,-9.76,82.4
"Minas Gerais","12.361 - Ensino Fundamental",2021,6328321976.19,5501312898.91,29.8,106.95
"Minas Gerais","12.361 - Ensino Fundamental",2022,7612049594.87,6255397570.49,13.71,121.62
"Minas Gerais","12.362 - Ensino Médio",2018,2187095902.91,2776031830.32,NA,100
"Minas Gerais","12.362 - Ensino Médio",2019,2246977629.65,2734295456.48,-1.5,98.5
"Minas Gerais","12.362 - Ensino Médio",2020,1457053131.23,1696419463.83,-37.96,61.11
"Minas Gerais","12.362 - Ensino Médio",2021,2377938332.79,2515504274.63,48.28,90.62
"Minas Gerais","12.362 - Ensino Médio",2022,2757682025.79,2757682025.79,9.63,99.34
"Minas Gerais","12.363 - Ensino Profissional",2018,91383960.24,115991613.39,NA,100
"Minas Gerais","12.363 - Ensino Profissional",2019,45846811.56,55789931.72,-51.9,48.1
"Minas Gerais","12.363 - Ensino Profissional",2020,39932830.92,46493041.45,-16.66,40.08
"Minas Gerais","12.363 - Ensino Profissional",2021,101907193.42,107802619.24,131.87,92.94
"Minas Gerais","12.363 - Ensino Profissional",2022,617588157.52,617588157.52,472.89,532.44
"Minas Gerais","12.364 - Ensino Superior",2018,42530654.67,53983207.12,NA,100
"Minas Gerais","12.364 - Ensino Superior",2019,75827869.28,92273192.09,70.93,170.93
"Minas Gerais","12.364 - Ensino Superior",2020,328279046.64,382209098.87,314.21,708.01
"Minas Gerais","12.364 - Ensino Superior",2021,435124480.38,460296835.83,20.43,852.67
"Minas Gerais","12.364 - Ensino Superior",2022,595315853.25,595315853.25,29.33,1102.78
"Minas Gerais","12.365 - Educação Infantil",2018,2256063.1,2863570.35,NA,100
"Minas Gerais","12.365 - Educação Infantil",2019,2333750.74,2839887.66,-0.83,99.17
"Minas Gerais","12.365 - Educação Infantil",2020,4829101.83,5622432.13,97.98,196.34
"Minas Gerais","12.365 - Educação Infantil",2021,5340199.5,5649135,0.47,197.28
"Minas Gerais","12.365 - Educação Infantil",2022,4057911.07,4057911.07,-28.17,141.71
"Minas Gerais","12.366 - Educação de Jovens e Adultos",2018,247728651.52,314436427.31,NA,100
"Minas Gerais","12.366 - Educação de Jovens e Adultos",2019,249911224.74,304111228.04,-3.28,96.72
"Minas Gerais","12.366 - Educação de Jovens e Adultos",2020,65352916.55,76089167.43,-74.98,24.2
"Minas Gerais","12.366 - Educação de Jovens e Adultos",2021,74538509.43,78850631.45,3.63,25.08
"Minas Gerais","12.366 - Educação de Jovens e Adultos",2022,86611952.9,86611952.9,9.84,27.55
"Minas Gerais","12.367 - Educação Especial",2018,357040555.32,453183577.81,NA,100
"Minas Gerais","12.367 - Educação Especial",2019,450428721.99,548116363.85,20.95,120.95
"Minas Gerais","12.367 - Educação Especial",2020,1033829526.3,1203668207.5,119.6,265.6
"Minas Gerais","12.367 - Educação Especial",2021,866774208.15,916917901.39,-23.82,202.33
"Minas Gerais","12.367 - Educação Especial",2022,940915435.25,940915435.25,2.62,207.62
"Minas Gerais","12.368 - Educação Básica",2018,24200995.49,30717781.38,NA,100
"Minas Gerais","12.368 - Educação Básica",2019,21121453.92,25702212.04,-16.33,83.67
"Minas Gerais","12.368 - Educação Básica",2020,838770660.62,976564851.25,3699.54,3179.15
"Minas Gerais","12.368 - Educação Básica",2021,949218086.55,1004131234.76,2.82,3268.89
"Minas Gerais","12.368 - Educação Básica",2022,1497996662.44,1497996662.44,49.18,4876.64
"Minas Gerais","13 - Cultura",2018,135604158.55,172119320.4,NA,100
"Minas Gerais","13 - Cultura",2019,118647359.37,144379245.87,-16.12,83.88
"Minas Gerais","13 - Cultura",2020,149505160.78,174066037.3,20.56,101.13
"Minas Gerais","13 - Cultura",2021,116559868.32,123302965,-29.16,71.64
"Minas Gerais","13 - Cultura",2022,115946308.83,115946308.83,-5.97,67.36
"Minas Gerais","13.122 - Administração Geral",2018,84600583.96,107381625.85,NA,100
"Minas Gerais","13.122 - Administração Geral",2019,78050128.85,94977408.71,-11.55,88.45
"Minas Gerais","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2018,21405313.44,27169284.79,NA,100
"Minas Gerais","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2019,19837324.34,24139584.26,-11.15,88.85
"Minas Gerais","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2020,13715005.55,15968122.14,-33.85,58.77
"Minas Gerais","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2021,10738719.07,11359963.95,-28.86,41.81
"Minas Gerais","13.391 - Patrimônio Histórico, Artístico e Arqueológico",2022,10790077.87,10790077.87,-5.02,39.71
"Minas Gerais","13.392 - Difusão Cultural",2018,27647797.69,35092730.19,NA,100
"Minas Gerais","13.392 - Difusão Cultural",2019,16154716.38,19658303.23,-43.98,56.02
"Minas Gerais","13.392 - Difusão Cultural",2020,122932093.69,143127516.76,628.08,407.86
"Minas Gerais","13.392 - Difusão Cultural",2021,93055585.07,98438937.12,-31.22,280.51
"Minas Gerais","13.392 - Difusão Cultural",2022,95917213.49,95917213.49,-2.56,273.33
"Minas Gerais","14 - Direitos da Cidadania",2018,19591024,24866447.85,NA,100
"Minas Gerais","14 - Direitos da Cidadania",2019,63061860.8,76738529.65,208.6,308.6
"Minas Gerais","14 - Direitos da Cidadania",2020,25786367.83,30022581.44,-60.88,120.74
"Minas Gerais","14 - Direitos da Cidadania",2021,33054797.78,34967048.54,16.47,140.62
"Minas Gerais","14 - Direitos da Cidadania",2022,35530946.13,35530946.13,1.61,142.89
"Minas Gerais","14.122 - Administração Geral",2018,5515902.45,7001211.4,NA,100
"Minas Gerais","14.122 - Administração Geral",2019,6471302.55,7874779.4,12.48,112.48
